0.500000 0.500000 8.175000
1.500000 0.500000 8.371000
2.500000 0.500000 8.520000
3.500000 0.500000 8.188000
4.500000 0.500000 8.051000
5.500000 0.500000 8.360000
6.500000 0.500000 8.140000
7.500000 0.500000 7.689000
8.500000 0.500000 7.638000
9.500000 0.500000 8.043000
10.500000 0.500000 8.066000
11.500000 0.500000 8.436000
12.500000 0.500000 8.243000
13.500000 0.500000 8.205000
14.500000 0.500000 8.007000
15.500000 0.500000 7.972000
16.500000 0.500000 8.048000
17.500000 0.500000 8.106000
18.500000 0.500000 8.006000
19.500000 0.500000 8.020000
20.500000 0.500000 8.027000
21.500000 0.500000 8.367000
22.500000 0.500000 8.348000
23.500000 0.500000 8.261000
24.500000 0.500000 8.111000
25.500000 0.500000 8.313000
26.500000 0.500000 8.257000
27.500000 0.500000 8.271000
28.500000 0.500000 7.947000
29.500000 0.500000 8.136000
30.500000 0.500000 8.068000
31.500000 0.500000 8.157000
32.500000 0.500000 8.403000
33.500000 0.500000 8.200000
34.500000 0.500000 8.248000
35.500000 0.500000 8.564000
36.500000 0.500000 8.485000
37.500000 0.500000 8.209000
38.500000 0.500000 8.068000
39.500000 0.500000 8.480000
40.500000 0.500000 8.300000
41.500000 0.500000 8.455000
42.500000 0.500000 8.357000
43.500000 0.500000 7.781000
44.500000 0.500000 7.959000
45.500000 0.500000 8.154000
46.500000 0.500000 8.337000
47.500000 0.500000 8.310000
48.500000 0.500000 7.975000
49.500000 0.500000 7.978000
50.500000 0.500000 8.555000
51.500000 0.500000 8.018000

0.500000 1.500000 7.502000
1.500000 1.500000 7.412000
2.500000 1.500000 7.740000
3.500000 1.500000 7.356000
4.500000 1.500000 7.357000
5.500000 1.500000 7.413000
6.500000 1.500000 7.379000
7.500000 1.500000 7.019000
8.500000 1.500000 7.124000
9.500000 1.500000 7.339000
10.500000 1.500000 7.523000
11.500000 1.500000 7.422000
12.500000 1.500000 7.262000
13.500000 1.500000 7.227000
14.500000 1.500000 7.241000
15.500000 1.500000 7.319000
16.500000 1.500000 7.397000
17.500000 1.500000 7.192000
18.500000 1.500000 7.207000
19.500000 1.500000 7.379000
20.500000 1.500000 7.626000
21.500000 1.500000 7.515000
22.500000 1.500000 7.447000
23.500000 1.500000 7.294000
24.500000 1.500000 7.575000
25.500000 1.500000 7.660000
26.500000 1.500000 7.539000
27.500000 1.500000 7.241000
28.500000 1.500000 7.610000
29.500000 1.500000 7.495000
30.500000 1.500000 7.370000
31.500000 1.500000 7.643000
32.500000 1.500000 7.625000
33.500000 1.500000 7.718000
34.500000 1.500000 7.551000
35.500000 1.500000 7.585000
36.500000 1.500000 7.501000
37.500000 1.500000 7.937000
38.500000 1.500000 7.809000
39.500000 1.500000 7.782000
40.500000 1.500000 7.939000
41.500000 1.500000 7.864000
42.500000 1.500000 7.574000
43.500000 1.500000 7.243000
44.500000 1.500000 7.297000
45.500000 1.500000 7.317000
46.500000 1.500000 7.410000
47.500000 1.500000 7.443000
48.500000 1.500000 7.461000
49.500000 1.500000 7.447000
50.500000 1.500000 7.494000
51.500000 1.500000 7.614000

0.500000 2.500000 7.052000
1.500000 2.500000 7.007000
2.500000 2.500000 6.929000
3.500000 2.500000 6.924000
4.500000 2.500000 6.888000
5.500000 2.500000 6.735000
6.500000 2.500000 6.619000
7.500000 2.500000 6.785000
8.500000 2.500000 6.620000
9.500000 2.500000 6.759000
10.500000 2.500000 6.796000
11.500000 2.500000 6.620000
12.500000 2.500000 6.589000
13.500000 2.500000 6.562000
14.500000 2.500000 6.587000
15.500000 2.500000 6.444000
16.500000 2.500000 6.457000
17.500000 2.500000 6.418000
18.500000 2.500000 6.652000
19.500000 2.500000 6.890000
20.500000 2.500000 6.893000
21.500000 2.500000 6.814000
22.500000 2.500000 6.891000
23.500000 2.500000 6.772000
24.500000 2.500000 7.000000
25.500000 2.500000 7.148000
26.500000 2.500000 7.135000
27.500000 2.500000 7.231000
28.500000 2.500000 7.040000
29.500000 2.500000 6.838000
30.500000 2.500000 6.814000
31.500000 2.500000 6.905000
32.500000 2.500000 6.917000
33.500000 2.500000 6.687000
34.500000 2.500000 7.042000
35.500000 2.500000 6.971000
36.500000 2.500000 7.041000
37.500000 2.500000 7.081000
38.500000 2.500000 6.931000
39.500000 2.500000 7.135000
40.500000 2.500000 7.208000
41.500000 2.500000 7.173000
42.500000 2.500000 6.997000
43.500000 2.500000 6.715000
44.500000 2.500000 7.196000
45.500000 2.500000 6.940000
46.500000 2.500000 6.755000
47.500000 2.500000 6.822000
48.500000 2.500000 6.766000
49.500000 2.500000 6.785000
50.500000 2.500000 6.879000
51.500000 2.500000 6.969000

0.500000 3.500000 6.580000
1.500000 3.500000 6.324000
2.500000 3.500000 6.445000
3.500000 3.500000 6.378000
4.500000 3.500000 6.400000
5.500000 3.500000 6.412000
6.500000 3.500000 6.290000
7.500000 3.500000 6.366000
8.500000 3.500000 6.144000
9.500000 3.500000 6.176000
10.500000 3.500000 6.401000
11.500000 3.500000 6.318000
12.500000 3.500000 6.176000
13.500000 3.500000 6.052000
14.500000 3.500000 6.288000
15.500000 3.500000 6.409000
16.500000 3.500000 6.141000
17.500000 3.500000 6.223000
18.500000 3.500000 6.276000
19.500000 3.500000 6.493000
20.500000 3.500000 6.548000
21.500000 3.500000 6.553000
22.500000 3.500000 6.518000
23.500000 3.500000 6.513000
24.500000 3.500000 6.588000
25.500000 3.500000 6.459000
26.500000 3.500000 6.667000
27.500000 3.500000 6.747000
28.500000 3.500000 6.670000
29.500000 3.500000 6.620000
30.500000 3.500000 6.607000
31.500000 3.500000 6.421000
32.500000 3.500000 6.324000
33.500000 3.500000 6.435000
34.500000 3.500000 6.487000
35.500000 3.500000 6.501000
36.500000 3.500000 6.648000
37.500000 3.500000 6.777000
38.500000 3.500000 6.463000
39.500000 3.500000 6.515000
40.500000 3.500000 6.571000
41.500000 3.500000 6.398000
42.500000 3.500000 6.524000
43.500000 3.500000 6.382000
44.500000 3.500000 6.410000
45.500000 3.500000 6.223000
46.500000 3.500000 6.118000
47.500000 3.500000 6.321000
48.500000 3.500000 6.454000
49.500000 3.500000 6.159000
50.500000 3.500000 6.401000
51.500000 3.500000 6.181000

0.500000 4.500000 6.005000
1.500000 4.500000 6.081000
2.500000 4.500000 6.045000
3.500000 4.500000 6.290000
4.500000 4.500000 6.157000
5.500000 4.500000 6.067000
6.500000 4.500000 5.694000
7.500000 4.500000 5.950000
8.500000 4.500000 5.859000
9.500000 4.500000 5.899000
10.500000 4.500000 5.974000
11.500000 4.500000 5.829000
12.500000 4.500000 5.812000
13.500000 4.500000 5.832000
14.500000 4.500000 5.945000
15.500000 4.500000 6.041000
16.500000 4.500000 5.980000
17.500000 4.500000 6.006000
18.500000 4.500000 6.339000
19.500000 4.500000 6.051000
20.500000 4.500000 6.115000
21.500000 4.500000 6.224000
22.500000 4.500000 5.924000
23.500000 4.500000 5.892000
24.500000 4.500000 6.154000
25.500000 4.500000 5.985000
26.500000 4.500000 6.158000
27.500000 4.500000 6.253000
28.500000 4.500000 6.242000
29.500000 4.500000 6.363000
30.500000 4.500000 6.169000
31.500000 4.500000 6.226000
32.500000 4.500000 6.260000
33.500000 4.500000 6.226000
34.500000 4.500000 6.157000
35.500000 4.500000 6.294000
36.500000 4.500000 6.284000
37.500000 4.500000 6.152000
38.500000 4.500000 6.292000
39.500000 4.500000 5.970000
40.500000 4.500000 6.089000
41.500000 4.500000 6.133000
42.500000 4.500000 6.302000
43.500000 4.500000 5.909000
44.500000 4.500000 5.844000
45.500000 4.500000 5.762000
46.500000 4.500000 5.740000
47.500000 4.500000 5.907000
48.500000 4.500000 5.950000
49.500000 4.500000 5.877000
50.500000 4.500000 6.182000
51.500000 4.500000 6.097000

0.500000 5.500000 5.886000
1.500000 5.500000 5.719000
2.500000 5.500000 5.627000
3.500000 5.500000 5.718000
4.500000 5.500000 5.793000
5.500000 5.500000 5.826000
6.500000 5.500000 5.615000
7.500000 5.500000 5.582000
8.500000 5.500000 5.595000
9.500000 5.500000 5.476000
10.500000 5.500000 5.542000
11.500000 5.500000 5.615000
12.500000 5.500000 5.900000
13.500000 5.500000 5.599000
14.500000 5.500000 5.501000
15.500000 5.500000 5.786000
16.500000 5.500000 5.646000
17.500000 5.500000 5.552000
18.500000 5.500000 5.783000
19.500000 5.500000 5.710000
20.500000 5.500000 5.549000
21.500000 5.500000 5.798000
22.500000 5.500000 5.976000
23.500000 5.500000 5.612000
24.500000 5.500000 5.681000
25.500000 5.500000 5.553000
26.500000 5.500000 5.860000
27.500000 5.500000 5.782000
28.500000 5.500000 5.985000
29.500000 5.500000 6.183000
30.500000 5.500000 5.971000
31.500000 5.500000 5.879000
32.500000 5.500000 5.947000
33.500000 5.500000 6.021000
34.500000 5.500000 6.072000
35.500000 5.500000 5.913000
36.500000 5.500000 5.828000
37.500000 5.500000 5.942000
38.500000 5.500000 5.922000
39.500000 5.500000 5.892000
40.500000 5.500000 5.932000
41.500000 5.500000 5.961000
42.500000 5.500000 5.758000
43.500000 5.500000 5.741000
44.500000 5.500000 5.900000
45.500000 5.500000 5.550000
46.500000 5.500000 5.600000
47.500000 5.500000 5.645000
48.500000 5.500000 5.503000
49.500000 5.500000 5.589000
50.500000 5.500000 5.663000
51.500000 5.500000 5.706000

0.500000 6.500000 5.627000
1.500000 6.500000 5.403000
2.500000 6.500000 5.775000
3.500000 6.500000 5.742000
4.500000 6.500000 5.574000
5.500000 6.500000 5.545000
6.500000 6.500000 5.502000
7.500000 6.500000 5.415000
8.500000 6.500000 5.465000
9.500000 6.500000 5.320000
10.500000 6.500000 5.538000
11.500000 6.500000 5.537000
12.500000 6.500000 5.505000
13.500000 6.500000 5.461000
14.500000 6.500000 5.394000
15.500000 6.500000 5.635000
16.500000 6.500000 5.447000
17.500000 6.500000 5.420000
18.500000 6.500000 5.517000
19.500000 6.500000 5.527000
20.500000 6.500000 5.480000
21.500000 6.500000 5.407000
22.500000 6.500000 5.609000
23.500000 6.500000 5.646000
24.500000 6.500000 5.449000
25.500000 6.500000 5.519000
26.500000 6.500000 5.791000
27.500000 6.500000 5.683000
28.500000 6.500000 5.747000
29.500000 6.500000 5.807000
30.500000 6.500000 5.547000
31.500000 6.500000 5.474000
32.500000 6.500000 5.647000
33.500000 6.500000 5.839000
34.500000 6.500000 5.620000
35.500000 6.500000 5.559000
36.500000 6.500000 5.523000
37.500000 6.500000 5.715000
38.500000 6.500000 5.563000
39.500000 6.500000 5.671000
40.500000 6.500000 5.708000
41.500000 6.500000 5.713000
42.500000 6.500000 5.419000
43.500000 6.500000 5.390000
44.500000 6.500000 5.593000
45.500000 6.500000 5.450000
46.500000 6.500000 5.265000
47.500000 6.500000 5.383000
48.500000 6.500000 5.365000
49.500000 6.500000 5.219000
50.500000 6.500000 5.352000
51.500000 6.500000 5.472000

0.500000 7.500000 5.362000
1.500000 7.500000 5.434000
