0.500000 0.500000 0.004115 0.003234
1.500000 0.500000 0.026411 0.004263
2.500000 0.500000 0.007892 -0.004692
3.500000 0.500000 0.034581 0.003296
4.500000 0.500000 0.014463 0.017517
5.500000 0.500000 -0.004952 0.007725
6.500000 0.500000 0.011694 -0.001606
7.500000 0.500000 0.016083 -0.014083
8.500000 0.500000 0.019137 0.010279
9.500000 0.500000 0.012691 0.003652
10.500000 0.500000 0.013743 0.001701
11.500000 0.500000 0.018173 -0.001121
12.500000 0.500000 0.019800 0.020939
13.500000 0.500000 0.016088 -0.020762
14.500000 0.500000 0.019006 0.007542
15.500000 0.500000 0.013014 -0.009886
16.500000 0.500000 0.013839 -0.008596
17.500000 0.500000 0.010451 -0.002238
18.500000 0.500000 0.028164 0.003686
19.500000 0.500000 0.009163 0.003730
20.500000 0.500000 0.031115 -0.002054
21.500000 0.500000 0.021411 0.002795
22.500000 0.500000 0.020055 -0.003598
23.500000 0.500000 0.020720 -0.015771
24.500000 0.500000 0.022046 -0.000344
25.500000 0.500000 0.024434 0.008984
26.500000 0.500000 0.011029 -0.002099
27.500000 0.500000 0.016067 0.005255
28.500000 0.500000 0.012281 -0.010450
29.500000 0.500000 0.022739 0.002819
30.500000 0.500000 0.027122 0.001704
31.500000 0.500000 0.017864 0.007042
32.500000 0.500000 0.018478 -0.009085
33.500000 0.500000 0.010581 0.000331
34.500000 0.500000 0.020963 -0.007107
35.500000 0.500000 0.028224 -0.001283
36.500000 0.500000 0.027467 -0.001026
37.500000 0.500000 0.020726 -0.002807
38.500000 0.500000 0.016044 0.004895
39.500000 0.500000 0.013619 0.003423
40.500000 0.500000 0.010691 -0.012166
41.500000 0.500000 0.014389 0.007456
42.500000 0.500000 0.021806 -0.001243
43.500000 0.500000 0.010354 0.005506
44.500000 0.500000 0.010501 -0.003973
45.500000 0.500000 0.024010 -0.005906
46.500000 0.500000 0.022633 -0.007483
47.500000 0.500000 0.029510 -0.007911
48.500000 0.500000 0.022276 0.011604
49.500000 0.500000 0.010202 -0.015431
50.500000 0.500000 0.012610 0.012713
51.500000 0.500000 0.015881 -0.002413
0.500000 1.500000 0.031222 -0.004499
1.500000 1.500000 0.022005 -0.029875
2.500000 1.500000 0.035787 0.004151
3.500000 1.500000 0.016813 -0.006553
4.500000 1.500000 0.006260 0.007403
5.500000 1.500000 0.023507 -0.011246
6.500000 1.500000 0.027121 -0.003510
7.500000 1.500000 0.018245 -0.004280
8.500000 1.500000 0.026144 0.005183
9.500000 1.500000 0.027807 -0.011070
10.500000 1.500000 0.029678 0.001676
11.500000 1.500000 0.026658 -0.010874
12.500000 1.500000 0.036288 -0.011086
13.500000 1.500000 0.031184 0.002125
14.500000 1.500000 0.039850 0.014691
15.500000 1.500000 0.041275 0.006139
16.500000 1.500000 0.030855 0.006783
17.500000 1.500000 0.040551 -0.003193
18.500000 1.500000 0.025163 -0.004581
19.500000 1.500000 0.032655 -0.008604
20.500000 1.500000 0.039221 -0.001590
21.500000 1.500000 0.029982 -0.015166
22.500000 1.500000 0.049041 0.001951
23.500000 1.500000 0.032906 0.008514
24.500000 1.500000 0.024136 0.005103
25.500000 1.500000 0.036951 -0.004134
26.500000 1.500000 0.025734 0.005948
27.500000 1.500000 0.027549 0.013321
28.500000 1.500000 0.028753 -0.013871
29.500000 1.500000 0.039569 -0.006173
30.500000 1.500000 0.040031 -0.000518
31.500000 1.500000 0.021851 0.017133
32.500000 1.500000 0.037973 -0.004524
33.500000 1.500000 0.021506 -0.015932
34.500000 1.500000 0.036042 0.006363
35.500000 1.500000 0.031475 -0.008139
36.500000 1.500000 0.020583 -0.004938
37.500000 1.500000 0.024283 0.007553
38.500000 1.500000 0.035621 0.014027
39.500000 1.500000 0.022569 -0.002414
